frame_idx,panel_id,n_px,mean,std,min,max,p10,p90,hot_ratio,delta_frame,frame_mean
94,56,3054,54.64,20.02,6,74,15.0,71.0,0.0,0.95,53.69
94,57,2576,56.94,17.04,4,75,23.0,69.0,0.0,3.25,53.69
94,58,3381,60.48,4.07,52,82,58.0,65.0,0.0589,6.79,53.69
94,59,4347,83.87,36.04,50,217,58.0,139.0,0.0791,30.18,53.69
94,60,4756,55.0,6.43,45,90,51.0,60.0,0.0593,1.31,53.69
94,61,5443,86.54,38.08,49,216,56.0,150.8,0.077,32.85,53.69
94,62,3642,57.3,16.9,36,178,47.0,82.0,0.0527,3.61,53.69
94,63,3034,78.13,31.81,48,228,55.0,113.0,0.062,24.44,53.69
94,64,2753,56.53,9.22,47,96,52.0,71.0,0.085,2.84,53.69
94,65,2135,88.48,33.05,36,184,61.0,149.0,0.0876,34.8,53.69
94,66,2485,66.85,15.58,45,157,55.0,85.0,0.0459,13.16,53.69
94,67,3127,53.92,7.96,44,90,50.0,65.4,0.0812,0.23,53.69
94,68,3320,98.78,52.43,43,234,57.0,205.0,0.1003,45.09,53.69
94,69,3993,60.87,37.58,41,243,46.0,80.0,0.0606,7.18,53.69
94,70,5036,50.61,11.39,37,104,45.0,68.0,0.0786,-3.08,53.69
94,71,4428,101.52,43.87,27,221,61.0,178.0,0.0668,47.83,53.69
94,72,3799,53.72,9.72,37,96,49.0,66.0,0.0774,0.03,53.69
94,73,3320,63.79,9.15,39,98,54.0,78.0,0.0398,10.1,53.69
94,74,1576,58.78,9.38,47,92,52.0,75.0,0.085,5.1,53.69
94,75,3916,52.84,9.44,43,92,47.0,67.0,0.0891,-0.85,53.69
94,76,5087,58.44,12.94,39,111,47.0,80.0,0.0672,4.75,53.69
94,77,5693,49.74,10.97,39,96,44.0,68.0,0.0894,-3.95,53.69
94,78,1672,58.94,7.62,10,97,54.0,66.0,0.0604,5.25,53.69
94,79,245,64.2,13.47,16,92,56.0,82.6,0.0122,10.52,53.69
94,80,4127,58.66,4.85,49,88,56.0,65.0,0.0492,4.98,53.69
94,81,3487,68.39,11.4,53,115,59.0,84.4,0.0619,14.7,53.69
94,82,2771,62.74,5.71,56,88,59.0,72.0,0.0761,9.05,53.69
94,83,1477,68.39,6.04,58,86,61.0,78.0,0.0305,14.7,53.69
94,84,634,64.31,4.82,59,86,61.0,71.0,0.0678,10.62,53.69
94,85,107,66.2,5.9,60,81,61.0,77.0,0.0935,12.51,53.69
94,86,3530,60.04,5.28,26,87,57.0,66.0,0.0507,6.35,53.69
94,87,3045,61.8,6.48,52,86,57.0,74.0,0.0929,8.11,53.69
94,88,2712,75.88,18.18,54,151,61.0,100.0,0.0671,22.19,53.69
94,89,2667,61.64,4.43,51,84,58.0,67.0,0.0525,7.95,53.69
94,90,2525,63.83,5.8,32,85,60.0,73.0,0.0752,10.14,53.69
94,91,2261,75.51,18.41,17,151,64.0,99.0,0.0659,21.82,53.69
94,92,2425,63.02,5.53,29,85,60.0,70.0,0.0557,9.33,53.69
94,93,2075,64.08,4.99,57,82,60.0,73.0,0.0742,10.39,53.69
94,94,1677,62.51,5.53,52,81,58.0,72.0,0.0781,8.82,53.69
94,95,905,44.51,12.17,31,78,36.0,67.0,0.0818,-9.18,53.69
94,96,2190,62.54,6.92,9,83,60.0,67.0,0.0082,8.85,53.69
94,97,1821,65.84,4.23,58,83,61.0,73.0,0.0593,12.15,53.69
94,98,1749,63.8,6.18,38,82,58.0,74.0,0.0526,10.11,53.69
94,99,1580,44.87,11.1,29,78,36.0,65.0,0.062,-8.82,53.69
94,100,2462,62.13,3.89,30,75,59.0,66.0,0.0219,8.44,53.69
94,101,2197,76.27,19.36,57,158,63.0,102.0,0.0715,22.58,53.69
94,102,1845,65.5,4.28,52,81,62.0,73.0,0.0705,11.81,53.69
94,103,1672,81.28,27.13,57,180,63.0,122.0,0.0783,27.6,53.69
94,104,1567,64.84,4.08,41,77,61.0,71.0,0.0606,11.15,53.69
94,105,1537,65.14,5.08,37,79,61.0,73.0,0.0416,11.45,53.69
94,106,1630,65.25,4.68,36,79,61.0,72.0,0.0497,11.56,53.69
94,107,1439,45.42,9.71,32,72,38.0,64.0,0.0938,-8.27,53.69
94,108,2151,64.29,4.42,30,81,61.0,68.0,0.0321,10.6,53.69
94,109,1860,88.54,40.39,57,241,63.0,146.0,0.0753,34.85,53.69
94,110,1762,66.13,4.28,57,85,62.0,73.0,0.0602,12.44,53.69
94,111,1518,89.92,40.83,60,240,65.0,153.6,0.0758,36.23,53.69
94,112,1385,67.02,6.67,58,129,63.0,73.0,0.0339,13.33,53.69
94,113,1563,66.9,3.8,60,79,64.0,73.0,0.0525,13.21,53.69
94,114,1473,66.9,4.01,58,80,63.0,74.0,0.0652,13.21,53.69
94,115,1489,49.4,11.17,35,79,39.0,68.0,0.0396,-4.29,53.69
94,116,2013,64.69,5.39,28,81,61.0,70.0,0.0243,11.0,53.69
94,117,1886,87.12,36.8,60,232,65.0,136.0,0.0732,33.43,53.69
94,118,1706,66.88,4.3,57,89,63.0,73.0,0.041,13.19,53.69
94,119,1382,66.92,3.48,57,78,64.0,73.0,0.0687,13.24,53.69
94,120,1309,83.52,32.61,63,220,66.0,124.0,0.0772,29.83,53.69
94,121,1347,69.15,3.33,61,84,65.0,74.0,0.0282,15.46,53.69
94,122,1311,68.18,3.05,60,80,65.0,73.0,0.0481,14.49,53.69
94,123,1216,47.87,10.76,35,74,38.0,67.0,0.0543,-5.82,53.69
94,124,1621,66.69,3.38,45,79,64.0,71.0,0.0524,13.0,53.69
94,125,1572,68.5,3.84,60,80,65.0,75.0,0.0503,14.81,53.69
94,126,1461,68.77,3.39,63,78,66.0,74.0,0.037,15.08,53.69
94,127,1302,78.96,20.63,63,172,66.0,102.0,0.0699,25.27,53.69
94,128,1251,70.55,7.91,63,149,66.0,75.0,0.0328,16.86,53.69
94,129,1130,68.49,2.83,60,77,65.0,73.0,0.0195,14.8,53.69
94,130,1112,66.58,9.2,45,86,51.0,77.0,0.0027,12.89,53.69
94,131,985,48.39,11.13,33,73,38.0,67.0,0.0203,-5.3,53.69
94,132,1583,58.32,11.08,37,78,42.0,70.0,0.0,4.63,53.69
94,133,1399,59.5,11.27,36,79,43.0,71.0,0.0,5.81,53.69
94,134,1308,72.1,31.51,37,196,42.0,110.0,0.0619,18.41,53.69
94,135,1163,58.88,11.29,38,78,43.0,72.0,0.0,5.19,53.69
94,136,1094,59.41,10.76,38,75,43.0,71.0,0.0,5.73,53.69
94,137,1026,59.62,10.84,37,75,43.0,71.0,0.0,5.93,53.69
94,138,940,60.18,10.48,37,78,43.0,72.0,0.0,6.49,53.69
94,139,866,44.87,7.68,33,67,38.0,57.5,0.0543,-8.82,53.69
94,140,8769,43.37,17.89,25,103,32.0,78.0,0.097,-10.32,53.69
94,141,11653,42.13,12.6,11,102,35.0,53.0,0.0656,-11.56,53.69
94,142,338,58.25,18.9,36,100,39.0,89.3,0.0237,4.56,53.69
95,0,11183,41.54,19.3,25,107,30.0,80.0,0.0997,-11.58,53.12
95,1,18360,40.68,14.91,28,111,32.0,48.0,0.0703,-12.44,53.12
95,2,18920,41.26,13.65,28,174,33.0,47.0,0.0627,-11.86,53.12
95,3,16945,43.3,11.84,30,104,37.0,46.0,0.0595,-9.82,53.12
95,4,13240,73.96,37.68,37,206,44.0,131.0,0.0739,20.84,53.12
95,5,9704,83.13,47.37,36,238,45.0,170.0,0.0883,30.01,53.12
95,6,12390,48.07,19.11,34,235,40.0,53.0,0.0273,-5.05,53.12
95,7,5643,64.86,38.55,33,241,40.0,103.8,0.0633,11.74,53.12
95,8,15202,79.2,43.38,35,210,44.0,152.0,0.0836,26.08,53.12
95,9,18698,42.6,11.89,30,108,36.0,47.0,0.0516,-10.53,53.12
95,10,13750,46.41,10.3,36,104,41.0,49.0,0.0563,-6.71,53.12
95,11,12563,49.68,10.4,38,107,44.0,57.0,0.0724,-3.44,53.12
95,12,8473,54.11,18.21,39,224,46.0,66.0,0.0374,0.99,53.12
95,13,6694,59.35,23.21,43,231,47.0,80.0,0.0315,6.23,53.12
95,14,9550,50.6,9.13,39,105,45.0,54.0,0.0514,-2.52,53.12
95,15,7111,85.97,43.47,36,213,51.0,166.0,0.091,32.85,53.12
95,16,6346,52.8,8.68,42,98,47.0,58.0,0.0607,-0.32,53.12
95,17,5683,84.06,40.82,9,212,54.0,153.0,0.0852,30.94,53.12
95,18,5212,54.3,16.4,4,75,35.0,72.0,0.0,1.18,53.12
95,19,3987,81.54,35.48,50,203,56.0,139.0,0.0803,28.42,53.12
95,20,4273,54.84,4.95,47,85,52.0,58.0,0.051,1.72,53.12
95,21,4629,53.1,4.98,44,94,51.0,55.0,0.0408,-0.02,53.12
95,22,5278,53.83,4.51,45,98,51.0,57.0,0.0481,0.7,53.12
95,23,6045,52.74,6.91,44,103,49.0,55.0,0.0425,-0.38,53.12
95,24,1725,56.93,9.37,49,96,52.0,66.0,0.0701,3.81,53.12
95,25,4421,55.24,5.65,47,94,52.0,59.0,0.0357,2.12,53.12
95,26,3784,56.21,5.7,44,92,53.0,59.0,0.0412,3.09,53.12
95,27,3213,56.43,2.32,50,66,54.0,59.0,0.0308,3.31,53.12
95,28,3307,86.46,41.51,52,219,57.0,156.0,0.0886,33.34,53.12
95,29,2597,83.35,34.08,54,201,60.0,139.0,0.0809,30.23,53.12
95,30,2601,59.57,2.2,52,75,58.0,61.0,0.0496,6.45,53.12
95,31,2817,82.78,38.0,51,205,57.0,145.0,0.0845,29.66,53.12
95,32,2456,58.99,4.89,52,88,56.0,61.0,0.048,5.87,53.12
95,33,2141,94.32,44.37,54,219,60.0,178.0,0.0911,41.2,53.12
95,34,2669,62.46,4.45,56,83,59.0,67.0,0.0656,9.34,53.12
95,35,2333,81.67,31.84,57,201,61.0,129.0,0.0763,28.55,53.12
95,36,2064,56.3,9.35,34,79,42.0,64.0,0.0068,3.18,53.12
95,37,2108,57.0,9.28,37,81,41.0,66.0,0.0152,3.88,53.12
95,38,350,64.18,5.18,58,78,60.0,73.0,0.0771,11.06,53.12
95,39,1977,56.41,11.26,31,82,39.0,67.0,0.0223,3.29,53.12
95,40,2056,64.59,4.45,56,82,61.0,71.0,0.0686,11.47,53.12
95,41,2251,62.38,3.46,56,85,60.0,65.0,0.0449,9.26,53.12
95,42,2707,61.42,5.03,52,86,58.0,66.0,0.0643,8.3,53.12
95,43,3252,85.75,41.05,52,220,57.0,151.0,0.0839,32.63,53.12
95,44,2747,60.44,3.24,53,80,58.0,64.0,0.0499,7.32,53.12
95,45,2301,59.93,2.44,54,78,58.0,63.0,0.0526,6.81,53.12
95,46,2040,88.4,39.27,59,214,63.0,153.0,0.0853,35.28,53.12
95,47,1800,65.09,3.12,59,81,63.0,68.0,0.0578,11.97,53.12
95,48,1821,57.3,11.18,35,82,40.0,68.0,0.0066,4.18,53.12
95,49,1655,58.04,11.04,36,82,40.4,68.0,0.0042,4.92,53.12
95,50,1662,66.14,3.78,58,82,63.0,71.0,0.074,13.02,53.12
95,51,1767,87.43,39.25,58,215,62.0,154.4,0.0826,34.3,53.12
95,52,2368,79.31,27.67,56,180,60.7,121.0,0.0807,26.19,53.12
95,53,2739,81.44,29.28,56,193,61.0,123.0,0.0756,28.32,53.12
95,54,4198,58.88,17.77,5,75,22.0,72.0,0.0,5.76,53.12
95,55,3315,55.49,19.34,4,74,15.0,72.0,0.0,2.37,53.12
95,56,3054,54.75,20.04,6,74,15.0,71.0,0.0,1.63,53.12
95,57,2576,57.07,17.01,5,75,23.5,70.0,0.0,3.94,53.12
95,58,3381,60.55,4.11,52,84,58.0,65.0,0.055,7.43,53.12
95,59,4347,80.37,31.56,51,197,58.0,128.0,0.0768,27.25,53.12
95,60,4756,54.98,6.53,45,90,51.0,60.0,0.0553,1.86,53.12
95,61,5443,82.6,34.09,48,198,55.0,139.0,0.0781,29.47,53.12
95,62,3642,56.67,15.84,36,173,47.0,81.0,0.0546,3.55,53.12
95,63,3034,75.28,28.2,48,208,55.0,104.0,0.061,22.16,53.12
95,64,2753,57.78,8.88,47,96,53.0,71.0,0.0799,4.66,53.12
95,65,2135,84.22,28.88,36,167,60.0,137.0,0.089,31.09,53.12
95,66,2485,65.67,13.83,47,144,55.0,84.0,0.0451,12.55,53.12
95,67,3127,59.69,7.56,44,89,52.0,68.0,0.0569,6.57,53.12
95,68,3320,93.55,47.17,44,214,56.0,189.0,0.1033,40.43,53.12
95,69,3993,60.0,35.8,40,233,45.0,79.0,0.0614,6.88,53.12
95,70,5036,50.61,11.26,38,103,45.0,67.0,0.0761,-2.51,53.12
95,71,4428,95.96,39.31,26,203,60.0,164.0,0.0696,42.84,53.12
95,72,3799,53.71,9.66,38,97,49.0,66.0,0.0755,0.59,53.12
95,73,3320,62.92,8.93,38,98,54.0,75.0,0.0593,9.8,53.12
95,74,1576,58.56,9.47,47,92,52.0,75.0,0.0907,5.44,53.12
95,75,3916,52.88,9.48,44,92,47.0,67.0,0.0886,-0.24,53.12
95,76,5087,57.6,12.19,42,106,47.0,79.0,0.0751,4.48,53.12
95,77,5693,49.66,10.78,38,97,44.0,67.0,0.085,-3.46,53.12
95,78,1672,58.99,7.54,10,97,55.0,66.0,0.061,5.87,53.12
95,79,245,64.11,13.76,15,93,56.0,83.6,0.0082,10.99,53.12
95,80,4127,58.74,4.78,49,89,56.0,65.0,0.0477,5.62,53.12
95,81,3487,67.27,10.08,53,108,59.0,82.0,0.0597,14.14,53.12
95,82,2771,62.82,5.67,56,88,59.0,72.0,0.0754,9.7,53.12
95,83,1477,67.6,5.32,59,85,61.0,75.0,0.0332,14.48,53.12
95,84,634,64.47,4.91,59,86,61.0,71.0,0.0647,11.35,53.12
95,85,107,66.74,5.93,60,81,61.0,77.4,0.0935,13.62,53.12
95,86,3530,59.99,5.29,25,86,57.0,66.0,0.049,6.87,53.12
95,87,3045,61.82,6.47,52,86,57.0,74.0,0.0933,8.7,53.12
95,88,2712,74.2,15.63,52,138,61.0,94.0,0.0667,21.08,53.12
95,89,2667,61.69,4.28,52,84,58.0,67.0,0.0495,8.57,53.12
95,90,2525,63.87,5.83,33,85,60.0,73.0,0.0772,10.75,53.12
95,91,2261,73.99,16.35,17,141,64.0,94.0,0.0646,20.87,53.12
95,92,2425,62.87,5.63,25,85,60.0,70.0,0.0515,9.75,53.12
95,93,2075,64.22,4.97,57,83,60.0,73.0,0.0728,11.1,53.12
95,94,1677,62.54,5.55,52,81,58.0,72.0,0.0787,9.42,53.12
95,95,905,44.3,12.35,31,79,35.0,67.0,0.0762,-8.83,53.12
95,96,2190,62.65,7.09,10,83,60.0,67.0,0.0082,9.53,53.12
95,97,1821,65.84,4.19,58,83,61.0,73.0,0.0593,12.72,53.12
95,98,1749,63.88,6.14,38,81,58.0,74.0,0.0515,10.76,53.12
95,99,1580,45.04,11.11,29,78,37.0,65.0,0.0652,-8.08,53.12
95,100,2462,62.09,3.95,27,77,59.0,66.0,0.0219,8.97,53.12
95,101,2197,74.53,16.82,57,146,62.0,96.0,0.0683,21.41,53.12
95,102,1845,65.68,4.29,54,81,62.0,73.0,0.0764,12.56,53.12
95,103,1672,79.57,24.48,57,172,63.0,115.0,0.0783,26.45,53.12
95,104,1567,64.8,3.87,43,75,61.0,71.0,0.0377,11.68,53.12
95,105,1537,65.15,5.15,37,80,61.0,73.0,0.0449,12.03,53.12
95,106,1630,65.22,4.68,37,80,61.0,72.0,0.0497,12.1,53.12
95,107,1439,45.51,9.67,32,72,38.0,64.0,0.0903,-7.61,53.12
95,108,2151,64.3,4.46,31,81,61.0,68.0,0.0311,11.18,53.12
95,109,1860,85.54,35.59,57,226,63.0,135.1,0.0758,32.42,53.12
95,110,1762,66.13,4.07,57,80,62.0,73.0,0.0596,13.01,53.12
95,111,1518,87.45,37.11,60,221,65.0,145.0,0.0764,34.33,53.12
95,112,1385,66.75,6.15,58,124,63.0,72.0,0.0325,13.62,53.12
95,113,1563,66.96,3.78,60,80,64.0,73.0,0.0582,13.84,53.12
95,114,1473,66.88,3.89,58,80,63.0,74.0,0.0584,13.76,53.12
95,115,1489,49.49,11.15,35,80,39.0,68.0,0.039,-3.63,53.12
95,116,2013,64.6,5.48,25,80,61.0,70.0,0.0224,11.48,53.12
95,117,1886,84.57,32.16,60,213,65.0,128.0,0.0748,31.44,53.12
95,118,1706,66.89,4.12,58,85,63.0,73.0,0.0404,13.77,53.12
95,119,1382,66.99,3.47,58,78,64.0,73.0,0.0745,13.87,53.12
95,120,1309,81.95,29.43,63,202,66.0,118.0,0.0772,28.83,53.12
95,121,1347,69.09,3.25,61,84,66.0,74.0,0.023,15.97,53.12
95,122,1311,68.13,3.0,60,80,65.0,73.0,0.0427,15.01,53.12
95,123,1216,47.92,10.79,35,74,38.0,67.0,0.0567,-5.2,53.12
95,124,1621,66.69,3.39,45,79,64.0,71.0,0.0537,13.57,53.12
95,125,1572,68.4,3.84,60,80,65.0,74.0,0.0483,15.28,53.12
95,126,1461,68.67,3.4,63,78,66.0,74.0,0.0322,15.55,53.12
95,127,1302,77.54,17.68,63,158,67.0,97.0,0.0707,24.42,53.12
95,128,1251,70.29,6.97,63,138,66.0,75.0,0.0328,17.17,53.12
95,129,1130,68.47,2.76,61,77,66.0,73.0,0.0451,15.35,53.12
95,130,1112,66.25,8.5,45,80,52.0,75.0,0.0,13.13,53.12
95,131,985,48.68,11.02,33,73,38.0,67.0,0.0162,-4.45,53.12
95,132,1583,58.34,11.13,37,78,42.0,70.0,0.0,5.22,53.12
95,133,1399,59.68,11.19,37,80,43.0,71.0,0.0,6.56,53.12
95,134,1308,70.41,28.44,37,184,42.0,104.0,0.0619,17.29,53.12
95,135,1163,58.9,11.23,38,78,43.0,71.0,0.0,5.78,53.12
95,136,1094,59.41,10.79,38,75,43.0,71.0,0.0,6.29,53.12
95,137,1026,59.64,10.83,37,77,43.0,71.0,0.0,6.52,53.12
95,138,940,60.14,10.52,37,78,43.0,72.0,0.0,7.02,53.12
95,139,866,44.87,7.68,33,67,38.0,57.5,0.0543,-8.25,53.12
95,140,8769,43.41,17.78,28,102,32.0,78.0,0.0991,-9.71,53.12
95,141,11653,42.29,12.55,11,102,36.0,54.0,0.0661,-10.83,53.12
95,142,338,58.25,18.65,37,99,40.0,89.0,0.0325,5.13,53.12
96,0,11183,41.2,19.17,24,107,30.0,79.0,0.0977,-11.48,52.67
96,1,18360,40.63,14.72,26,110,32.0,47.0,0.0682,-12.04,52.67
96,2,18920,54.0,20.18,27,163,36.0,90.0,0.082,1.33,52.67
96,3,16945,43.92,13.27,29,148,37.0,48.0,0.0622,-8.75,52.67
96,4,13240,69.24,33.05,35,186,43.0,118.0,0.0736,16.57,52.67
96,5,9704,78.25,42.05,36,226,45.0,155.0,0.0882,25.58,52.67
96,6,12390,49.64,18.15,36,223,42.0,57.0,0.0279,-3.03,52.67
96,7,5643,66.42,36.44,40,227,44.0,121.0,0.0654,13.75,52.67
96,8,15202,73.79,38.12,35,193,44.0,136.0,0.0829,21.11,52.67
96,9,18698,42.04,11.54,30,108,36.0,46.0,0.0502,-10.64,52.67
96,10,13750,46.36,10.1,33,107,41.0,49.0,0.0554,-6.31,52.67
96,11,12563,49.26,10.17,38,108,44.0,54.0,0.069,-3.41,52.67
96,12,8473,53.0,16.21,39,208,46.0,63.0,0.0423,0.33,52.67
96,13,6694,57.78,20.15,43,216,47.0,75.0,0.0303,5.1,52.67
96,14,9550,50.18,8.97,38,103,45.0,54.0,0.0492,-2.5,52.67
96,15,7111,80.56,38.18,35,192,51.0,151.0,0.0904,27.89,52.67
96,16,6346,52.16,8.51,42,97,47.0,57.0,0.0578,-0.51,52.67
96,17,5683,79.07,35.09,11,191,53.0,137.0,0.0834,26.39,52.67
96,18,5212,54.02,16.3,5,75,36.0,71.0,0.0,1.34,52.67
96,19,3987,76.78,29.75,49,183,56.0,123.0,0.0775,24.11,52.67
96,20,4273,54.25,4.77,46,85,52.0,57.0,0.0541,1.58,52.67
96,21,4629,52.79,4.59,44,94,50.0,54.0,0.0408,0.12,52.67
96,22,5278,53.11,4.07,45,97,50.0,56.0,0.0426,0.44,52.67
96,23,6045,52.37,6.7,44,104,49.0,55.0,0.0442,-0.3,52.67
96,24,1725,56.6,9.09,47,97,52.0,64.0,0.0696,3.93,52.67
96,25,4421,54.77,5.36,47,95,52.0,58.0,0.0344,2.09,52.67
96,26,3784,55.75,5.44,44,93,53.0,59.0,0.0399,3.08,52.67
96,27,3213,56.24,2.21,50,66,54.0,58.0,0.0358,3.57,52.67
96,28,3307,81.53,35.98,51,198,56.0,139.8,0.0886,28.86,52.67
96,29,2597,79.34,29.29,53,181,59.0,124.4,0.0809,26.67,52.67
96,30,2601,58.9,2.08,52,75,57.0,61.0,0.0361,6.23,52.67
96,31,2817,78.37,32.67,50,186,56.0,129.0,0.0831,25.7,52.67
96,32,2456,58.79,4.74,51,89,56.0,60.0,0.0432,6.12,52.67
96,33,2141,89.33,38.88,56,203,60.0,160.0,0.0892,36.66,52.67
96,34,2669,62.16,4.34,54,85,59.0,66.0,0.0667,9.49,52.67
96,35,2333,79.48,26.1,57,181,62.0,115.0,0.0754,26.81,52.67
96,36,2064,56.17,8.88,37,79,43.0,64.0,0.017,3.5,52.67
96,37,2108,67.31,20.29,38,130,45.0,99.0,0.0764,14.64,52.67
96,38,350,68.32,5.38,59,87,62.0,76.0,0.0314,15.65,52.67
96,39,1977,56.19,11.22,31,82,39.0,66.0,0.0228,3.52,52.67
96,40,2056,64.06,4.5,54,83,60.0,71.0,0.0652,11.39,52.67
96,41,2251,61.82,3.45,55,85,59.0,65.0,0.0426,9.14,52.67
96,42,2707,60.86,5.13,51,87,58.0,66.0,0.0624,8.19,52.67
96,43,3252,80.97,34.99,52,196,57.0,136.9,0.0815,28.3,52.67
96,44,2747,59.79,3.18,51,78,58.0,63.0,0.044,7.11,52.67
96,45,2301,59.73,2.44,53,77,58.0,63.0,0.0543,7.06,52.67
96,46,2040,83.96,33.92,58,196,61.0,139.0,0.0848,31.28,52.67
96,47,1800,64.64,3.12,58,79,61.0,67.0,0.0639,11.97,52.67
96,48,1821,57.36,11.03,36,82,40.0,68.0,0.0055,4.69,52.67
96,49,1655,58.3,11.38,35,81,40.0,69.0,0.0,5.63,52.67
96,50,1662,65.68,3.89,58,82,63.0,71.0,0.0686,13.01,52.67
96,51,1767,82.89,33.55,56,198,61.0,139.0,0.0815,30.22,52.67
96,52,2368,75.97,22.41,57,158,60.0,109.0,0.0798,23.3,52.67
96,53,2739,77.22,24.41,54,172,60.0,111.0,0.0737,24.55,52.67
96,54,4198,58.48,17.69,5,74,22.0,72.0,0.0,5.81,52.67
96,55,3315,54.91,19.31,3,74,15.0,71.0,0.0,2.24,52.67
96,56,3054,54.43,20.02,5,74,15.0,71.0,0.0,1.76,52.67
96,57,2576,56.77,17.03,5,75,23.0,68.0,0.0,4.1,52.67
96,58,3381,59.92,4.14,52,86,57.0,64.0,0.0506,7.25,52.67
96,59,4347,76.15,26.79,50,175,57.0,115.0,0.0745,23.47,52.67
96,60,4756,54.71,6.69,44,90,51.0,60.0,0.0574,2.04,52.67
96,61,5443,78.24,29.86,47,187,54.0,128.0,0.0777,25.57,52.67
96,62,3642,55.87,15.05,36,171,47.0,79.0,0.0703,3.2,52.67
96,63,3034,71.94,24.44,46,189,54.0,95.7,0.0583,19.27,52.67
96,64,2753,59.14,8.77,47,95,53.0,71.0,0.0781,6.47,52.67
96,65,2135,79.22,24.52,32,151,59.0,123.0,0.0857,26.54,52.67
96,66,2485,63.55,11.93,47,130,54.0,80.0,0.0439,10.87,52.67
96,67,3127,70.02,15.73,46,117,54.0,95.0,0.0643,17.35,52.67
96,68,3320,86.77,40.59,44,193,54.0,170.0,0.1042,34.09,52.67
96,69,3993,58.11,31.98,40,216,45.0,74.0,0.0589,5.44,52.67
96,70,5036,50.26,11.16,37,103,44.0,67.0,0.077,-2.41,52.67
96,71,4428,89.64,34.43,26,185,58.0,150.0,0.0718,36.97,52.67
96,72,3799,53.32,9.65,36,98,49.0,66.0,0.0784,0.65,52.67
96,73,3320,61.39,8.79,36,98,53.0,74.0,0.0807,8.71,52.67
96,74,1576,57.37,9.84,46,92,51.0,75.0,0.0907,4.69,52.67
96,75,3916,52.63,9.53,42,92,47.0,67.0,0.0861,-0.04,52.67
96,76,5087,55.96,11.51,42,99,47.0,77.0,0.0873,3.29,52.67
96,77,5693,49.15,10.71,38,95,43.0,65.0,0.0848,-3.53,52.67
96,78,1672,58.78,7.5,10,96,54.0,66.0,0.0604,6.11,52.67
96,79,245,63.29,14.29,14,93,54.0,82.6,0.0041,10.62,52.67
96,80,4127,58.59,4.64,45,87,56.0,65.0,0.0535,5.91,52.67
96,81,3487,65.3,8.24,53,97,58.0,78.0,0.0648,12.63,52.67
96,82,2771,62.39,5.63,54,88,59.0,72.0,0.083,9.72,52.67
96,83,1477,66.12,4.93,58,84,61.0,74.0,0.0548,13.45,52.67
96,84,634,64.09,5.04,58,86,60.0,71.0,0.0647,11.42,52.67
96,85,107,66.46,6.03,59,81,61.0,76.8,0.0841,13.79,52.67
96,86,3530,59.7,5.25,24,86,57.0,66.0,0.0445,7.02,52.67
96,87,3045,61.62,6.54,52,86,57.0,74.0,0.0949,8.95,52.67
96,88,2712,71.95,12.78,54,125,61.0,87.0,0.0638,19.28,52.67
96,89,2667,61.3,4.06,51,82,58.0,66.0,0.0495,8.63,52.67
96,90,2525,63.34,5.88,32,85,59.0,73.0,0.0745,10.67,52.67
96,91,2261,71.61,13.51,16,128,63.0,87.0,0.0624,18.94,52.67
96,92,2425,62.16,5.85,23,85,59.0,68.0,0.0561,9.49,52.67
96,93,2075,63.55,5.02,57,83,60.0,72.0,0.0834,10.87,52.67
96,94,1677,62.21,5.46,51,81,57.0,72.0,0.0626,9.53,52.67
96,95,905,44.42,12.38,31,79,35.0,67.0,0.0707,-8.26,52.67
96,96,2190,62.21,7.3,9,83,59.0,67.0,0.0068,9.54,52.67
96,97,1821,65.56,4.11,58,82,61.0,73.0,0.0752,12.89,52.67
96,98,1749,63.38,6.18,38,81,57.0,74.0,0.0503,10.71,52.67
96,99,1580,44.92,11.07,22,79,36.0,65.0,0.0589,-7.75,52.67
96,100,2462,61.37,4.06,25,78,59.0,66.0,0.0175,8.69,52.67
96,101,2197,71.88,13.23,57,129,61.0,88.0,0.0683,19.21,52.67
96,102,1845,65.54,4.31,54,80,62.0,73.0,0.0721,12.87,52.67
96,103,1672,76.66,19.99,57,153,63.0,105.8,0.0754,23.99,52.67
96,104,1567,64.66,3.85,43,75,61.0,71.0,0.0383,11.99,52.67
96,105,1537,64.79,5.16,37,79,61.0,73.0,0.0371,12.12,52.67
96,106,1630,64.62,4.68,37,80,60.0,72.0,0.0632,11.95,52.67
96,107,1439,45.36,9.7,32,73,37.0,64.0,0.0827,-7.31,52.67
96,108,2151,64.02,4.53,30,81,61.0,67.0,0.0325,11.35,52.67
96,109,1860,81.95,30.58,55,208,62.0,121.1,0.0726,29.27,52.67
96,110,1762,65.63,3.95,55,80,61.0,72.0,0.067,12.96,52.67
96,111,1518,83.05,30.14,59,198,65.0,129.0,0.0751,30.38,52.67
96,112,1385,66.16,5.37,58,114,61.0,72.0,0.0339,13.49,52.67
96,113,1563,66.79,3.75,60,79,64.0,73.0,0.048,14.12,52.67
96,114,1473,66.39,3.87,58,78,63.0,73.0,0.0482,13.71,52.67
96,115,1489,49.1,11.16,35,80,39.0,67.0,0.0363,-3.58,52.67
96,116,2013,64.37,5.89,23,80,61.0,70.0,0.0184,11.7,52.67
96,117,1886,81.3,27.23,59,193,65.0,114.5,0.0737,28.63,52.67
96,118,1706,66.51,3.76,58,81,63.0,73.0,0.0393,13.83,52.67
